time,temp_f,cloud,humidity,wind_speed,wind_dir,pressure_hpa,uv_index
2026-06-29 00:53:00,86.0,0.2,0.6758,10.357019999999999,80.0,1017.2,0.0
2026-06-29 01:53:00,85.0,0.2,0.7214,9.20624,110.0,1017.8,0.0
2026-06-29 02:53:00,85.0,0.2,0.7214,10.357019999999999,90.0,1018.2,0.0
2026-06-29 03:53:00,84.0,0.2,0.7448999999999999,10.357019999999999,110.0,1018.3,0.0
2026-06-29 04:53:00,84.0,0.2,0.7448999999999999,8.05546,110.0,1017.8,0.0
2026-06-29 05:53:00,84.0,0.2,0.7448999999999999,9.20624,100.0,1017.0,0.0
2026-06-29 06:53:00,84.0,0.2,0.7448999999999999,8.05546,90.0,1016.4,0.0
2026-06-29 07:53:00,83.0,0.2,0.7693000000000001,8.05546,110.0,1016.3,0.0
2026-06-29 08:53:00,83.0,0.2,0.7693000000000001,4.60312,120.0,1016.4,0.0
2026-06-29 09:53:00,83.0,0.45,0.7693000000000001,8.05546,100.0,1016.4,0.0
2026-06-29 10:53:00,83.0,0.45,0.7440000000000001,4.60312,110.0,1016.8,0.0
2026-06-29 11:53:00,85.0,0.2,0.7214,5.7539,110.0,1017.2,0.0
2026-06-29 12:53:00,88.0,0.45,0.6559,4.60312,,1017.8,0.0
2026-06-29 13:53:00,88.0,0.2,0.6559,4.60312,160.0,1018.3,0.0
2026-06-29 14:53:00,90.0,0.45,0.6159,8.05546,80.0,1018.5,0.0
2026-06-29 15:53:00,90.0,0.75,0.6159,8.05546,90.0,1018.6,0.0
2026-06-29 16:53:00,89.0,0.75,0.6355,14.960139999999999,90.0,1018.6,0.0
2026-06-29 17:53:00,90.0,0.45,0.5957,11.5078,100.0,1018.3,0.0
2026-06-29 18:53:00,92.0,0.45,0.5412,10.357019999999999,80.0,1017.7,0.0
2026-06-29 19:53:00,93.0,0.45,0.5073,10.357019999999999,110.0,1017.3,0.0
2026-06-29 20:53:00,91.0,0.45,0.5772999999999999,11.5078,110.0,1016.9,0.0
2026-06-29 21:53:00,90.0,0.2,0.5957,9.20624,120.0,1016.7,0.0
2026-06-29 22:53:00,88.0,0.2,0.6559,10.357019999999999,100.0,1016.8,0.0
2026-06-29 23:53:00,86.0,0.2,0.6758,10.357019999999999,110.0,1017.2,0.0
2026-06-30 00:53:00,85.0,0.2,0.6977,6.904679999999999,100.0,1017.7,0.0
2026-06-30 01:53:00,85.0,0.2,0.6977,6.904679999999999,100.0,1018.3,0.0
2026-06-30 02:53:00,84.0,0.2,0.7448999999999999,8.05546,130.0,1017.9,0.0
2026-06-30 03:53:00,83.0,0.2,0.7693000000000001,3.4523399999999995,160.0,1018.1,0.0
2026-06-30 04:53:00,84.0,0.2,0.7448999999999999,5.7539,110.0,1017.1,0.0
2026-06-30 05:53:00,83.0,0.2,0.7693000000000001,5.7539,100.0,1016.2,0.0
2026-06-30 06:53:00,83.0,0.2,0.7693000000000001,0.0,0.0,1016.2,0.0
2026-06-30 07:53:00,81.0,0.2,0.8207,3.4523399999999995,290.0,1016.2,0.0
2026-06-30 08:53:00,80.0,0.2,0.8765999999999999,0.0,0.0,1016.1,0.0
2026-06-30 09:53:00,80.0,0.2,0.8765999999999999,0.0,0.0,1016.0,0.0
2026-06-30 10:53:00,79.0,0.2,0.8761,0.0,0.0,1016.3,0.0
2026-06-30 11:53:00,83.0,0.2,0.8220999999999999,0.0,0.0,1016.7,0.0
2026-06-30 12:53:00,85.0,0.2,0.7459,0.0,0.0,1017.0,0.0
2026-06-30 13:53:00,87.0,0.45,0.6999,0.0,0.0,1017.1,0.0
2026-06-30 14:53:00,90.0,0.45,0.6159,5.7539,290.0,1017.2,0.0
2026-06-30 15:53:00,91.0,0.45,0.5583,3.4523399999999995,,1016.8,0.0
2026-06-30 16:53:00,93.0,0.45,0.4904,4.60312,,1016.4,0.0
2026-06-30 17:53:00,90.0,0.45,0.6367,9.20624,110.0,1015.9,0.0
2026-06-30 18:53:00,91.0,0.45,0.597,11.5078,80.0,1015.2,0.0
2026-06-30 19:53:00,92.0,0.45,0.5597,9.20624,70.0,1014.8,0.0
2026-06-30 20:53:00,92.0,0.45,0.5412,11.5078,80.0,1014.8,0.0
2026-06-30 21:53:00,90.0,0.75,0.5569,11.5078,90.0,1014.5,0.0
2026-06-30 22:53:00,87.0,0.45,0.6547,6.904679999999999,110.0,1015.4,0.0
2026-06-30 23:53:00,87.0,0.45,0.6331,8.05546,60.0,1015.9,0.0
2026-07-01 00:53:00,86.0,0.75,0.6535,4.60312,80.0,1016.0,0.0
2026-07-01 01:53:00,83.0,0.45,0.7193999999999999,9.20624,260.0,1016.0,0.0
2026-07-01 02:53:00,81.0,0.2,0.7173999999999999,3.4523399999999995,310.0,1015.9,0.0
2026-07-01 03:53:00,82.0,0.2,0.7184,3.4523399999999995,10.0,1015.5,0.0
2026-07-01 04:53:00,83.0,0.2,0.7193999999999999,6.904679999999999,270.0,1015.6,0.0
2026-07-01 05:53:00,79.0,0.45,0.8193,3.4523399999999995,270.0,1015.4,0.0
2026-07-01 06:53:00,80.0,0.45,0.82,0.0,0.0,1014.8,0.0
2026-07-01 07:53:00,81.0,0.2,0.8207,0.0,0.0,1014.1,0.0
2026-07-01 08:53:00,81.0,0.2,0.8207,0.0,0.0,1014.0,0.0
2026-07-01 09:53:00,82.0,0.45,0.7945,0.0,0.0,1014.2,0.0
2026-07-01 10:53:00,82.0,0.45,0.7945,4.60312,340.0,1014.6,0.0
2026-07-01 11:53:00,84.0,0.45,0.7448999999999999,0.0,0.0,1014.9,0.0
2026-07-01 12:53:00,86.0,0.75,0.6988,0.0,0.0,1015.6,0.0
2026-07-01 13:53:00,88.0,0.75,0.6343,0.0,0.0,1015.6,0.0
2026-07-01 14:53:00,89.0,0.75,0.5747,3.4523399999999995,300.0,1015.8,0.0
2026-07-01 15:53:00,92.0,0.45,0.5412,5.7539,30.0,1016.1,0.0
2026-07-01 16:53:00,91.0,0.75,0.597,9.20624,110.0,1015.6,0.0
2026-07-01 17:53:00,92.0,0.75,0.5787,5.7539,60.0,1015.1,0.0
2026-07-01 18:53:00,92.0,0.75,0.5787,9.20624,110.0,1014.8,0.0
2026-07-01 19:53:00,86.0,0.75,0.6988,8.05546,300.0,1014.6,0.0
2026-07-01 20:53:00,78.0,0.75,0.8756,10.357019999999999,310.0,1015.6,0.0
2026-07-01 21:53:00,79.0,0.45,0.8761,6.904679999999999,30.0,1014.8,0.0
2026-07-01 22:53:00,81.0,0.45,0.7676000000000001,0.0,0.0,1014.7,0.0
2026-07-01 23:53:00,82.0,0.45,0.7945,0.0,0.0,1014.8,0.0
2026-07-02 00:53:00,82.0,0.2,0.8491,3.4523399999999995,280.0,1014.9,0.0
2026-07-02 01:53:00,82.0,0.75,0.8491,3.4523399999999995,180.0,1014.9,0.0
2026-07-02 02:53:00,81.0,0.2,0.8771,0.0,0.0,1014.8,0.0
2026-07-02 03:53:00,83.0,0.75,0.8220999999999999,4.60312,10.0,1014.7,0.0
2026-07-02 04:53:00,82.0,0.75,0.8491,3.4523399999999995,350.0,1014.9,0.0
2026-07-02 05:53:00,82.0,0.2,0.8491,4.60312,340.0,1014.7,0.0
2026-07-02 06:53:00,81.0,0.75,0.8771,0.0,0.0,1014.4,0.0
2026-07-02 07:53:00,80.0,0.75,0.9061,3.4523399999999995,300.0,1014.6,0.0
2026-07-02 08:53:00,80.0,0.75,0.9061,0.0,0.0,1014.8,0.0
2026-07-02 09:53:00,80.0,0.75,0.9061,3.4523399999999995,140.0,1015.1,0.0
2026-07-02 10:53:00,80.0,0.45,0.8765999999999999,4.60312,210.0,1015.7,0.0
2026-07-02 11:53:00,83.0,0.45,0.8220999999999999,0.0,0.0,1016.1,0.0
2026-07-02 12:53:00,84.0,0.2,0.7701,0.0,0.0,1016.5,0.0
2026-07-02 13:53:00,86.0,0.2,0.7223999999999999,0.0,0.0,1016.4,0.0
2026-07-02 14:53:00,86.0,0.45,0.6758,3.4523399999999995,,1016.6,0.0
2026-07-02 15:53:00,89.0,0.45,0.657,3.4523399999999995,,1016.8,0.0
2026-07-02 16:53:00,92.0,0.75,0.5232,3.4523399999999995,330.0,1016.2,0.0
2026-07-02 17:53:00,84.0,0.75,0.7204,12.658579999999999,40.0,1016.7,0.0
2026-07-02 18:53:00,80.0,0.75,0.82,9.20624,90.0,1016.3,0.0
2026-07-02 19:53:00,84.0,0.45,0.7961,3.4523399999999995,,1015.9,0.0
2026-07-02 20:53:00,87.0,0.2,0.7234,0.0,0.0,1015.6,0.0
2026-07-02 21:53:00,89.0,0.45,0.6792,5.7539,130.0,1015.5,0.0
2026-07-02 22:53:00,81.0,0.75,0.8771,4.60312,320.0,1015.8,0.0
2026-07-02 23:53:00,82.0,0.75,0.8776,0.0,0.0,1015.9,0.0
2026-07-03 00:53:00,82.0,0.75,0.8776,4.60312,300.0,1016.5,0.0
2026-07-03 01:53:00,82.0,0.75,0.8776,0.0,0.0,1017.0,0.0
2026-07-03 02:53:00,83.0,0.45,0.7953,4.60312,110.0,1017.6,0.0
2026-07-03 03:53:00,82.0,0.45,0.8214,4.60312,110.0,1017.4,0.0
2026-07-03 04:53:00,83.0,0.45,0.7953,0.0,0.0,1017.4,0.0
2026-07-03 05:53:00,81.0,0.2,0.8771,0.0,0.0,1016.8,0.0
2026-07-03 06:53:00,81.0,0.2,0.8771,0.0,0.0,1016.2,0.0
2026-07-03 07:53:00,81.0,0.2,0.8771,0.0,0.0,1016.1,0.0
2026-07-03 08:53:00,80.0,0.2,0.9061,0.0,0.0,1016.0,0.0
2026-07-03 09:53:00,80.0,0.2,0.8765999999999999,0.0,0.0,1016.4,0.0
2026-07-03 10:53:00,79.0,0.2,0.9362999999999999,0.0,0.0,1016.6,0.0
2026-07-03 11:53:00,84.0,0.2,0.8228,0.0,0.0,1017.3,0.0
2026-07-03 12:53:00,86.0,0.2,0.7468,0.0,0.0,1018.0,0.0
2026-07-03 13:53:00,87.0,0.75,0.7234,0.0,0.0,1018.1,0.0
2026-07-03 14:53:00,88.0,0.75,0.7009000000000001,8.05546,140.0,1018.3,0.0
2026-07-03 15:53:00,84.0,0.75,0.7701,11.5078,80.0,1019.1,0.0
